reference_period,Local_Government_Area,CSA_Offence_Division,CSA_Offence_Subdivision,Offence_Count,LGA_ERP,Victorian_ERP
2011,bass coast,B Property and deception offences,B20 Property damage,226,30233,5537817
2011,bass coast,B Property and deception offences,B30 Burglary/Break and enter,195,30233,5537817
2011,bass coast,B Property and deception offences,B40 Theft,483,30233,5537817
2011,bass coast,B Property and deception offences,B50 Deception,52,30233,5537817
2011,bass coast,C Drug offences,C10 Drug dealing and trafficking,9,30233,5537817
2011,bass coast,C Drug offences,C20 Cultivate or manufacture drugs,14,30233,5537817
2011,bass coast,C Drug offences,C30 Drug use and possession,50,30233,5537817
2011,bass coast,D Public order and security offences,D10 Weapons and explosives offences,40,30233,5537817
2011,bass coast,D Public order and security offences,D20 Disorderly and offensive conduct,168,30233,5537817
2011,bass coast,D Public order and security offences,D30 Public nuisance offences,11,30233,5537817
2011,bass coast,D Public order and security offences,D40 Public security offences,1,30233,5537817
2011,bass coast,E Justice procedures offences,E10 Justice procedures,22,30233,5537817
2011,bass coast,E Justice procedures offences,E20 Breaches of orders,123,30233,5537817
2011,bass coast,F Other offences,F10 Regulatory driving offences,1,30233,5537817
2011,bass coast,F Other offences,F20 Transport regulation offences,2,30233,5537817
2011,bass coast,F Other offences,F30 Other government regulatory offences,11,30233,5537817
2011,bass coast,F Other offences,F90 Miscellaneous offences,3,30233,5537817
2011,south gippsland,A Crimes against the person,A20 Assault and related offences,125,27512,5537817
2011,south gippsland,A Crimes against the person,A30 Sexual offences,51,27512,5537817
2011,south gippsland,A Crimes against the person,A40 Abduction and related offences,2,27512,5537817
2011,south gippsland,A Crimes against the person,A50 Robbery,4,27512,5537817
2011,south gippsland,A Crimes against the person,A60 Blackmail and extortion,1,27512,5537817
2011,south gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",38,27512,5537817
2011,south gippsland,A Crimes against the person,A80 Dangerous and negligent acts endangering people,13,27512,5537817
2011,south gippsland,B Property and deception offences,B10 Arson,9,27512,5537817
2011,south gippsland,B Property and deception offences,B20 Property damage,211,27512,5537817
2011,south gippsland,B Property and deception offences,B30 Burglary/Break and enter,132,27512,5537817
2011,south gippsland,B Property and deception offences,B40 Theft,287,27512,5537817
2011,south gippsland,B Property and deception offences,B50 Deception,22,27512,5537817
2011,south gippsland,C Drug offences,C10 Drug dealing and trafficking,7,27512,5537817
2011,south gippsland,C Drug offences,C20 Cultivate or manufacture drugs,4,27512,5537817
2011,south gippsland,C Drug offences,C30 Drug use and possession,24,27512,5537817
2011,south gippsland,D Public order and security offences,D10 Weapons and explosives offences,29,27512,5537817
2011,south gippsland,D Public order and security offences,D20 Disorderly and offensive conduct,62,27512,5537817
2011,south gippsland,D Public order and security offences,D30 Public nuisance offences,18,27512,5537817
2011,south gippsland,D Public order and security offences,D40 Public security offences,1,27512,5537817
2011,south gippsland,E Justice procedures offences,E10 Justice procedures,5,27512,5537817
2011,south gippsland,E Justice procedures offences,E20 Breaches of orders,64,27512,5537817
2011,south gippsland,F Other offences,F20 Transport regulation offences,1,27512,5537817
2011,south gippsland,F Other offences,F30 Other government regulatory offences,4,27512,5537817
2011,baw baw,A Crimes against the person,A10 Homicide and related offences,2,43389,5537817
2011,baw baw,A Crimes against the person,A20 Assault and related offences,231,43389,5537817
2011,baw baw,A Crimes against the person,A30 Sexual offences,27,43389,5537817
2011,baw baw,A Crimes against the person,A40 Abduction and related offences,1,43389,5537817
2011,baw baw,A Crimes against the person,A50 Robbery,5,43389,5537817
2011,baw baw,A Crimes against the person,A60 Blackmail and extortion,2,43389,5537817
2011,baw baw,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",78,43389,5537817
2011,baw baw,A Crimes against the person,A80 Dangerous and negligent acts endangering people,27,43389,5537817
2011,baw baw,B Property and deception offences,B10 Arson,35,43389,5537817
2011,baw baw,B Property and deception offences,B20 Property damage,277,43389,5537817
2011,baw baw,B Property and deception offences,B30 Burglary/Break and enter,219,43389,5537817
2011,baw baw,B Property and deception offences,B40 Theft,642,43389,5537817
2011,baw baw,B Property and deception offences,B50 Deception,146,43389,5537817
2011,baw baw,C Drug offences,C10 Drug dealing and trafficking,25,43389,5537817
2011,baw baw,C Drug offences,C20 Cultivate or manufacture drugs,13,43389,5537817
2011,baw baw,C Drug offences,C30 Drug use and possession,82,43389,5537817
2011,baw baw,D Public order and security offences,D10 Weapons and explosives offences,53,43389,5537817
2011,baw baw,D Public order and security offences,D20 Disorderly and offensive conduct,125,43389,5537817
2011,baw baw,D Public order and security offences,D30 Public nuisance offences,4,43389,5537817
2011,baw baw,E Justice procedures offences,E10 Justice procedures,34,43389,5537817
2011,baw baw,E Justice procedures offences,E20 Breaches of orders,99,43389,5537817
2011,baw baw,F Other offences,F10 Regulatory driving offences,1,43389,5537817
2011,baw baw,F Other offences,F20 Transport regulation offences,14,43389,5537817
2011,baw baw,F Other offences,F30 Other government regulatory offences,5,43389,5537817
2011,baw baw,F Other offences,F90 Miscellaneous offences,2,43389,5537817
2011,benalla,A Crimes against the person,A10 Homicide and related offences,2,13818,5537817
2011,benalla,A Crimes against the person,A20 Assault and related offences,125,13818,5537817
2011,benalla,A Crimes against the person,A30 Sexual offences,20,13818,5537817
2011,benalla,A Crimes against the person,A40 Abduction and related offences,3,13818,5537817
2011,benalla,A Crimes against the person,A50 Robbery,3,13818,5537817
2011,benalla,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",34,13818,5537817
2011,benalla,A Crimes against the person,A80 Dangerous and negligent acts endangering people,16,13818,5537817
2011,benalla,B Property and deception offences,B10 Arson,21,13818,5537817
2011,benalla,B Property and deception offences,B20 Property damage,168,13818,5537817
2011,benalla,B Property and deception offences,B30 Burglary/Break and enter,88,13818,5537817
2011,benalla,B Property and deception offences,B40 Theft,230,13818,5537817
2011,benalla,B Property and deception offences,B50 Deception,28,13818,5537817
2011,benalla,C Drug offences,C10 Drug dealing and trafficking,2,13818,5537817
2011,benalla,C Drug offences,C20 Cultivate or manufacture drugs,17,13818,5537817
2011,benalla,C Drug offences,C30 Drug use and possession,30,13818,5537817
2011,benalla,D Public order and security offences,D10 Weapons and explosives offences,29,13818,5537817
2011,benalla,D Public order and security offences,D20 Disorderly and offensive conduct,40,13818,5537817
2011,benalla,D Public order and security offences,D30 Public nuisance offences,5,13818,5537817
2011,benalla,E Justice procedures offences,E10 Justice procedures,20,13818,5537817
2011,benalla,E Justice procedures offences,E20 Breaches of orders,42,13818,5537817
2011,benalla,F Other offences,F20 Transport regulation offences,3,13818,5537817
2011,benalla,F Other offences,F30 Other government regulatory offences,1,13818,5537817
2011,benalla,F Other offences,F90 Miscellaneous offences,3,13818,5537817
2011,mansfield,A Crimes against the person,A20 Assault and related offences,27,7942,5537817
2011,mansfield,A Crimes against the person,A30 Sexual offences,12,7942,5537817
2011,mansfield,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,7942,5537817
2011,mansfield,A Crimes against the person,A80 Dangerous and negligent acts endangering people,8,7942,5537817
2011,mansfield,B Property and deception offences,B10 Arson,5,7942,5537817
2011,mansfield,B Property and deception offences,B20 Property damage,42,7942,5537817
2011,mansfield,B Property and deception offences,B30 Burglary/Break and enter,38,7942,5537817
2011,mansfield,B Property and deception offences,B40 Theft,137,7942,5537817
2011,mansfield,B Property and deception offences,B50 Deception,10,7942,5537817
2011,mansfield,C Drug offences,C10 Drug dealing and trafficking,1,7942,5537817
2011,mansfield,C Drug offences,C20 Cultivate or manufacture drugs,2,7942,5537817
2011,mansfield,C Drug offences,C30 Drug use and possession,11,7942,5537817
2011,mansfield,D Public order and security offences,D10 Weapons and explosives offences,8,7942,5537817
2011,mansfield,D Public order and security offences,D20 Disorderly and offensive conduct,44,7942,5537817
2011,mansfield,D Public order and security offences,D30 Public nuisance offences,1,7942,5537817
2011,mansfield,E Justice procedures offences,E10 Justice procedures,3,7942,5537817
2011,mansfield,E Justice procedures offences,E20 Breaches of orders,27,7942,5537817
2011,mansfield,F Other offences,F20 Transport regulation offences,7,7942,5537817
2011,mansfield,F Other offences,F30 Other government regulatory offences,10,7942,5537817
2011,mansfield,F Other offences,F90 Miscellaneous offences,2,7942,5537817
2011,murrindindi,A Crimes against the person,A10 Homicide and related offences,2,13335,5537817
2011,murrindindi,A Crimes against the person,A20 Assault and related offences,43,13335,5537817
2011,murrindindi,A Crimes against the person,A30 Sexual offences,29,13335,5537817
2011,murrindindi,A Crimes against the person,A40 Abduction and related offences,1,13335,5537817
2011,murrindindi,A Crimes against the person,A50 Robbery,1,13335,5537817
2011,murrindindi,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",16,13335,5537817
2011,murrindindi,A Crimes against the person,A80 Dangerous and negligent acts endangering people,10,13335,5537817
2011,murrindindi,B Property and deception offences,B10 Arson,9,13335,5537817
2011,murrindindi,B Property and deception offences,B20 Property damage,65,13335,5537817
2011,murrindindi,B Property and deception offences,B30 Burglary/Break and enter,42,13335,5537817
2011,murrindindi,B Property and deception offences,B40 Theft,164,13335,5537817
2011,murrindindi,B Property and deception offences,B50 Deception,31,13335,5537817
2011,murrindindi,C Drug offences,C10 Drug dealing and trafficking,2,13335,5537817
2011,murrindindi,C Drug offences,C20 Cultivate or manufacture drugs,3,13335,5537817
2011,murrindindi,C Drug offences,C30 Drug use and possession,15,13335,5537817
2011,murrindindi,D Public order and security offences,D10 Weapons and explosives offences,18,13335,5537817
2011,murrindindi,D Public order and security offences,D20 Disorderly and offensive conduct,66,13335,5537817
2011,murrindindi,D Public order and security offences,D30 Public nuisance offences,5,13335,5537817
2011,murrindindi,E Justice procedures offences,E10 Justice procedures,19,13335,5537817
2011,murrindindi,E Justice procedures offences,E20 Breaches of orders,5,13335,5537817
2011,murrindindi,F Other offences,F20 Transport regulation offences,12,13335,5537817
2011,murrindindi,F Other offences,F30 Other government regulatory offences,3,13335,5537817
2011,murrindindi,F Other offences,F90 Miscellaneous offences,1,13335,5537817
2011,boroondara,A Crimes against the person,A20 Assault and related offences,315,167062,5537817
2011,boroondara,A Crimes against the person,A30 Sexual offences,123,167062,5537817
2011,boroondara,A Crimes against the person,A40 Abduction and related offences,12,167062,5537817
2011,boroondara,A Crimes against the person,A50 Robbery,53,167062,5537817
2011,boroondara,A Crimes against the person,A60 Blackmail and extortion,3,167062,5537817
2011,boroondara,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",72,167062,5537817
2011,boroondara,A Crimes against the person,A80 Dangerous and negligent acts endangering people,40,167062,5537817
